"call_detail_id","tenant_id","call_record_id","text","start_offset","end_offset","type","debug_log","robot_knowledge_id","dialog_flow_node_id","intent_branch_id","creation_time","last_modified_time"
"7701","17","1529","喂，在吗","","","2","","","1138","","2018-08-24 09:38:46","2018-08-24 09:38:46"
"7702","17","1529","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 09:38:46","2018-08-24 09:38:46"
"7703","17","1529","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 09:38:46","2018-08-24 09:38:46"
"7716","17","1559","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 09:46:29","2018-08-24 09:46:29"
"7717","17","1559","哦","11570","12800","1","用户说的话: 哦 为噪音，已经被过滤","","1138","","2018-08-24 09:46:29","2018-08-24 09:46:29"
"7718","17","1559","喂，在吗","","","2","","","1138","","2018-08-24 09:46:29","2018-08-24 09:46:29"
"7719","17","1559","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 09:46:29","2018-08-24 09:46:29"
"7720","17","1559","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 09:46:29","2018-08-24 09:46:29"
"7734","17","1572","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 09:49:36","2018-08-24 09:49:36"
"7735","17","1572","喂","0","890","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-24 09:49:36","2018-08-24 09:49:36"
"7736","17","1572","啊","1530","2650","1","用户说的话: 啊 为噪音，已经被过滤","","1138","","2018-08-24 09:49:36","2018-08-24 09:49:36"
"7737","17","1572","不需要谢谢","9530","11230","1","检测到关键词：不需要，命中分支：拒绝","","1138","4","2018-08-24 09:49:36","2018-08-24 09:49:36"
"7738","17","1572","我们是专业做银行贷款的，利息真的很便宜，如果您当前已经有贷款了，还可以考虑下转贷款，降低利息增加额度嘛。","","","2","","","1140","","2018-08-24 09:49:36","2018-08-24 09:49:36"
"7739","17","1572","我知道我不需要吗？","14660","17310","1","检测到关键词：不需要，命中分支：拒绝","","1140","4","2018-08-24 09:49:36","2018-08-24 09:49:36"
"7740","17","1572","那不好意思打扰您了，再见！","","","2","","","1142","","2018-08-24 09:49:36","2018-08-24 09:49:36"
"7741","17","1575","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7742","17","1575","喂","0","1120","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7743","17","1575","啊你好","2040","3480","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7744","17","1575","嗯，我也我一会啊","10430","13230","1","默认分支","","1138","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7745","17","1575","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7746","17","1575","哦哦哦","23700","25570","1","用户说的话: 哦哦哦 为噪音，已经被过滤","","1138","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7747","17","1575","喂，在吗","","","2","","","1138","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7748","17","1575","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7749","17","1575","呃","38140","39440","1","用户说的话: 呃 为噪音，已经被过滤","","1138","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7750","17","1575","我听到我听到","40080","42230","1","默认分支","","1143","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7751","17","1575","那稍后还请您注意接听一下我们的电话，祝您生活愉快，再见！","","","2","","","1144","","2018-08-24 09:50:56","2018-08-24 09:50:56"
"7783","17","1588","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 09:54:32","2018-08-24 09:54:32"
"7784","17","1588","喂","0","750","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-24 09:54:32","2018-08-24 09:54:32"
"7785","17","1588","嗯没有","9610","11520","1","默认分支","","1138","","2018-08-24 09:54:32","2018-08-24 09:54:32"
"7786","17","1588","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-24 09:54:32","2018-08-24 09:54:32"
"7787","17","1588","喂，在吗","","","2","","","1138","","2018-08-24 09:54:32","2018-08-24 09:54:32"
"7788","17","1588","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 09:54:32","2018-08-24 09:54:32"
"7789","17","1588","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 09:54:32","2018-08-24 09:54:32"
"7805","17","1610","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:02:06","2018-08-24 10:02:06"
"7806","17","1610","什么啊","2000","3350","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:02:06","2018-08-24 10:02:06"
"7807","17","1610","喂，在吗","","","2","","","1138","","2018-08-24 10:02:06","2018-08-24 10:02:06"
"7808","17","1610","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:02:06","2018-08-24 10:02:06"
"7809","17","1610","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:02:06","2018-08-24 10:02:06"
"7810","17","1611","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7811","17","1611","喂，在吗","","","2","","","1138","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7812","17","1611","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7813","17","1611","嗯","24460","25530","1","用户说的话: 嗯 为噪音，已经被过滤","","1138","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7814","17","1611","我我我","26880","29470","1","默认分支","","1138","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7815","17","1611","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7816","17","1611","嗯没有","31250","32690","1","未识别，继续放音","","1138","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7817","17","1611","嗯","35900","37040","1","用户说的话: 嗯 为噪音，已经被过滤","","1138","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7818","17","1611","嗯嗯嗯","40660","41800","1","用户说的话: 嗯嗯嗯 为噪音，已经被过滤","","1138","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7819","17","1611","喂，在吗","","","2","","","1138","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7820","17","1611","嗯","46860","48190","1","用户说的话: 嗯 为噪音，已经被过滤","","1138","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7821","17","1611","美美2014这一楼了，然后木板","49700","53950","1","默认分支","","1143","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7822","17","1611","那稍后还请您注意接听一下我们的电话，祝您生活愉快，再见！","","","2","","","1144","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7823","17","1611","啊","55150","56220","1","用户说的话: 啊 为噪音，已经被过滤","","1143","","2018-08-24 10:02:22","2018-08-24 10:02:22"
"7824","17","1613","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:03:09","2018-08-24 10:03:09"
"7825","17","1613","喂","1540","2790","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-24 10:03:09","2018-08-24 10:03:09"
"7826","17","1613","喂，在吗","","","2","","","1138","","2018-08-24 10:03:09","2018-08-24 10:03:09"
"7827","17","1613","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:03:09","2018-08-24 10:03:09"
"7828","17","1613","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:03:09","2018-08-24 10:03:09"
"7829","17","1617","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:04:24","2018-08-24 10:04:24"
"7830","17","1617","喂你好","80","2150","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:04:24","2018-08-24 10:04:24"
"7831","17","1617","我要","10730","12300","1","默认分支","","1138","","2018-08-24 10:04:24","2018-08-24 10:04:24"
"7832","17","1617","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-24 10:04:24","2018-08-24 10:04:24"
"7833","17","1617","啊，我这个也不行啊","24730","27740","1","默认分支","","1143","","2018-08-24 10:04:24","2018-08-24 10:04:24"
"7834","17","1617","那稍后还请您注意接听一下我们的电话，祝您生活愉快，再见！","","","2","","","1144","","2018-08-24 10:04:24","2018-08-24 10:04:24"
"7862","17","1653","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:14:20","2018-08-24 10:14:20"
"7863","17","1653","喂是","100","2460","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:14:20","2018-08-24 10:14:20"
"7864","17","1653","你哪里啊","10390","11960","1","检测到关键词：哪里，命中知识库：公司名称","2129","1138","","2018-08-24 10:14:20","2018-08-24 10:14:20"
"7865","17","1653","我们这边是投资公司，专业做银行低息贷款的，想看看您近期有没有资金周转的需求。","","","2","","","1138","","2018-08-24 10:14:20","2018-08-24 10:14:20"
"7866","17","1653","这个是这个","22630","25880","1","默认分支","","1138","","2018-08-24 10:14:20","2018-08-24 10:14:20"
"7867","17","1653","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-24 10:14:20","2018-08-24 10:14:20"
"7868","17","1665","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:16:58","2018-08-24 10:16:58"
"7869","17","1665","喂","1460","2770","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-24 10:16:58","2018-08-24 10:16:58"
"7870","17","1665","喂，在吗","","","2","","","1138","","2018-08-24 10:16:58","2018-08-24 10:16:58"
"7871","17","1665","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:16:58","2018-08-24 10:16:58"
"7872","17","1665","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:16:58","2018-08-24 10:16:58"
"7873","17","1667","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:17:54","2018-08-24 10:17:54"
"7874","17","1667","喂，在吗","","","2","","","1138","","2018-08-24 10:17:54","2018-08-24 10:17:54"
"7875","17","1667","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:17:54","2018-08-24 10:17:54"
"7876","17","1667","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:17:54","2018-08-24 10:17:54"
"7882","17","1683","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:22:23","2018-08-24 10:22:23"
"7883","17","1683","喂","310","1550","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-24 10:22:23","2018-08-24 10:22:23"
"7884","17","1683","你好","1850","3070","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:22:23","2018-08-24 10:22:23"
"7885","17","1683","不用不用，不用","10560","12230","1","检测到关键词：不用，命中分支：拒绝","","1138","4","2018-08-24 10:22:23","2018-08-24 10:22:23"
"7886","17","1683","我们是专业做银行贷款的，利息真的很便宜，如果您当前已经有贷款了，还可以考虑下转贷款，降低利息增加额度嘛。","","","2","","","1140","","2018-08-24 10:22:23","2018-08-24 10:22:23"
"7887","17","1683","喂，在吗","","","2","","","1138","","2018-08-24 10:22:23","2018-08-24 10:22:23"
"7888","17","1683","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:22:23","2018-08-24 10:22:23"
"7889","17","1683","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:22:23","2018-08-24 10:22:23"
"7890","17","1694","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:25:45","2018-08-24 10:25:45"
"7891","17","1694","喂你好","1580","3120","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:25:45","2018-08-24 10:25:45"
"7892","17","1694","没有没有是","10340","12510","1","检测到关键词：^没有$，命中分支：不需要贷款","","1138","70","2018-08-24 10:25:45","2018-08-24 10:25:45"
"7893","17","1694","我们是专业做银行贷款的，利息真的很便宜，如果您当前已经有贷款了，还可以考虑下转贷款，降低利息增加额度嘛。","","","2","","","1140","","2018-08-24 10:25:45","2018-08-24 10:25:45"
"7894","17","1694","前面没有需要","23050","24780","1","检测到关键词：没有.*需要，命中分支：拒绝","","1140","4","2018-08-24 10:25:45","2018-08-24 10:25:45"
"7895","17","1694","那不好意思打扰您了，再见！","","","2","","","1142","","2018-08-24 10:25:45","2018-08-24 10:25:45"
"7898","17","1705","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:29:49","2018-08-24 10:29:49"
"7899","17","1705","喂，你好，什么事啊，我记得8点的你好贷款","110","6920","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:29:49","2018-08-24 10:29:49"
"7900","17","1705","喂，在吗","","","2","","","1138","","2018-08-24 10:29:49","2018-08-24 10:29:49"
"7901","17","1705","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:29:49","2018-08-24 10:29:49"
"7902","17","1705","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:29:49","2018-08-24 10:29:49"
"7907","17","1709","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:31:08","2018-08-24 10:31:08"
"7908","17","1709","喂你好","2840","4310","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:31:08","2018-08-24 10:31:08"
"7909","17","1709","哦，我们不需要二维码，不需要啊","9570","12320","1","检测到关键词：不需要，命中分支：拒绝","","1138","4","2018-08-24 10:31:08","2018-08-24 10:31:08"
"7910","17","1709","我们是专业做银行贷款的，利息真的很便宜，如果您当前已经有贷款了，还可以考虑下转贷款，降低利息增加额度嘛。","","","2","","","1140","","2018-08-24 10:31:08","2018-08-24 10:31:08"
"7911","17","1709","喂，在吗","","","2","","","1138","","2018-08-24 10:31:08","2018-08-24 10:31:08"
"7912","17","1709","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:31:08","2018-08-24 10:31:08"
"7913","17","1709","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:31:08","2018-08-24 10:31:08"
"7915","17","1716","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:33:01","2018-08-24 10:33:01"
"7916","17","1716","嗯嗯，不要不需要的，不需要的","9850","12700","1","检测到关键词：不需要，命中分支：拒绝","","1138","4","2018-08-24 10:33:01","2018-08-24 10:33:01"
"7917","17","1716","我们是专业做银行贷款的，利息真的很便宜，如果您当前已经有贷款了，还可以考虑下转贷款，降低利息增加额度嘛。","","","2","","","1140","","2018-08-24 10:33:01","2018-08-24 10:33:01"
"7918","17","1716","呃，我现在不需要了","26310","28820","1","检测到关键词：不需要，命中分支：拒绝","","1140","4","2018-08-24 10:33:01","2018-08-24 10:33:01"
"7919","17","1716","那不好意思打扰您了，再见！","","","2","","","1142","","2018-08-24 10:33:01","2018-08-24 10:33:01"
"7934","17","1750","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:41:29","2018-08-24 10:41:29"
"7935","17","1750","喂，在吗","","","2","","","1138","","2018-08-24 10:41:29","2018-08-24 10:41:29"
"7936","17","1750","这","11730","12800","1","用户说的话: 这 为噪音，已经被过滤","","1138","","2018-08-24 10:41:29","2018-08-24 10:41:29"
"7937","17","1750","喂","16320","17790","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-24 10:41:29","2018-08-24 10:41:29"
"7938","17","1750","喂，在吗","","","2","","","1138","","2018-08-24 10:41:29","2018-08-24 10:41:29"
"7943","17","1755","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:42:50","2018-08-24 10:42:50"
"7944","17","1755","喂，在吗","","","2","","","1138","","2018-08-24 10:42:50","2018-08-24 10:42:50"
"7945","17","1755","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:42:50","2018-08-24 10:42:50"
"7946","17","1755","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:42:50","2018-08-24 10:42:50"
"7948","17","1758","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:43:53","2018-08-24 10:43:53"
"7949","17","1758","哎","1370","2480","1","用户说的话: 哎 为噪音，已经被过滤","","1138","","2018-08-24 10:43:53","2018-08-24 10:43:53"
"7950","17","1758","喂，在吗","","","2","","","1138","","2018-08-24 10:43:53","2018-08-24 10:43:53"
"7951","17","1758","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:43:53","2018-08-24 10:43:53"
"7952","17","1758","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:43:53","2018-08-24 10:43:53"
"7953","17","1760","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:44:45","2018-08-24 10:44:45"
"7954","17","1760","喂","1150","2830","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-24 10:44:45","2018-08-24 10:44:45"
"7955","17","1760","不需要你，为什么打我电话，我电话你打来的？","10880","14450","1","检测到关键词：不需要，命中分支：拒绝","","1138","4","2018-08-24 10:44:45","2018-08-24 10:44:45"
"7956","17","1760","我们是专业做银行贷款的，利息真的很便宜，如果您当前已经有贷款了，还可以考虑下转贷款，降低利息增加额度嘛。","","","2","","","1140","","2018-08-24 10:44:45","2018-08-24 10:44:45"
"7957","17","1760","没有","25280","26570","1","检测到关键词：^没有$，命中分支：不需要贷款","","1140","70","2018-08-24 10:44:45","2018-08-24 10:44:45"
"7958","17","1760","那不好意思打扰您了，再见！","","","2","","","1142","","2018-08-24 10:44:45","2018-08-24 10:44:45"
"7959","17","1761","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:45:04","2018-08-24 10:45:04"
"7960","17","1761","喂","1830","3010","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-24 10:45:04","2018-08-24 10:45:04"
"7961","17","1761","喂，在吗","","","2","","","1138","","2018-08-24 10:45:04","2018-08-24 10:45:04"
"7962","17","1761","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:45:04","2018-08-24 10:45:04"
"7963","17","1761","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:45:04","2018-08-24 10:45:04"
"7965","17","1763","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:45:40","2018-08-24 10:45:40"
"7966","17","1763","喂","840","1960","1","用户说的话: 喂 为噪音，已经被过滤","","1138","","2018-08-24 10:45:40","2018-08-24 10:45:40"
"7967","17","1763","喂，在吗","","","2","","","1138","","2018-08-24 10:45:40","2018-08-24 10:45:40"
"7968","17","1763","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:45:40","2018-08-24 10:45:40"
"7969","17","1763","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:45:40","2018-08-24 10:45:40"
"7970","17","1770","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:48:13","2018-08-24 10:48:13"
"7971","17","1770","哎你好","0","760","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:48:13","2018-08-24 10:48:13"
"7972","17","1770","你好","1780","2990","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:48:13","2018-08-24 10:48:13"
"7973","17","1770","大姐，你查查我的信用信用卡和银行卡，你觉得我要贷款吗？","9960","16060","1","检测到关键词：信用卡，命中知识库：通用","2135","1138","","2018-08-24 10:48:13","2018-08-24 10:48:13"
"7974","17","1770","您好，如果您需要的话，这些问题呢稍后会有我们的资深经理为您服务解答的，您看可以吗？","","","2","","","1138","","2018-08-24 10:48:13","2018-08-24 10:48:13"
"7975","17","1770","我不需要谢谢","24190","26130","1","检测到关键词：不需要，命中分支：拒绝","","1138","4","2018-08-24 10:48:13","2018-08-24 10:48:13"
"7976","17","1770","我们是专业做银行贷款的，利息真的很便宜，如果您当前已经有贷款了，还可以考虑下转贷款，降低利息增加额度嘛。","","","2","","","1140","","2018-08-24 10:48:13","2018-08-24 10:48:13"
"7994","17","1782","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:51:44","2018-08-24 10:51:44"
"7995","17","1782","喂，你好哦","9510","11250","1","默认分支","","1138","","2018-08-24 10:51:44","2018-08-24 10:51:44"
"7996","17","1782","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-24 10:51:44","2018-08-24 10:51:44"
"7997","17","1782","喂，在吗","","","2","","","1138","","2018-08-24 10:51:44","2018-08-24 10:51:44"
"7998","17","1782","喂，您能听见我说话吗？","","","2","","","1138","","2018-08-24 10:51:44","2018-08-24 10:51:44"
"7999","17","1782","喂，在吗？我这边听不见您的声音，就先挂了，再见。","","","2","","","1138","","2018-08-24 10:51:44","2018-08-24 10:51:44"
"8000","17","1786","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:52:39","2018-08-24 10:52:39"
"8001","17","1786","嗯","2040","4240","1","用户说的话: 嗯 为噪音，已经被过滤","","1138","","2018-08-24 10:52:39","2018-08-24 10:52:39"
"8002","17","1786","没有","10100","11810","1","检测到关键词：^没有$，命中分支：不需要贷款","","1138","70","2018-08-24 10:52:39","2018-08-24 10:52:39"
"8003","17","1786","我们是专业做银行贷款的，利息真的很便宜，如果您当前已经有贷款了，还可以考虑下转贷款，降低利息增加额度嘛。","","","2","","","1140","","2018-08-24 10:52:39","2018-08-24 10:52:39"
"8004","17","1786","嗯，没有没有，不需要放门房","16770","19910","1","检测到关键词：没有没有，命中分支：不需要贷款","","1140","70","2018-08-24 10:52:39","2018-08-24 10:52:39"
"8005","17","1786","那不好意思打扰您了，再见！","","","2","","","1142","","2018-08-24 10:52:39","2018-08-24 10:52:39"
"8006","17","1786","嗯嗯","23000","25380","1","用户说的话: 嗯嗯 为噪音，已经被过滤","","1140","","2018-08-24 10:52:39","2018-08-24 10:52:39"
"8007","17","1788","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8008","17","1788","喂你好","1630","3330","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8009","17","1788","喂，在吗","","","2","","","1138","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8010","17","1788","嗯有啊","11460","12940","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8011","17","1788","喂你说","16280","17840","1","用户说的话: 喂你说 为噪音，已经被过滤","","1138","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8012","17","1788","喂，你说嘛","19660","21240","1","默认分支","","1138","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8013","17","1788","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8014","17","1788","在100万必须要多少？","29390","33510","1","检测到关键词：100万，命中知识库：贷款额度","2134","1143","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8015","17","1788","额度这一块个人贷款最高可以做到500万，企业贷款的话是上不封顶的，稍后让我们的专业经理为您具体介绍产品。您看可以么","","","2","","","1143","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8016","17","1788","啊","34460","36130","1","用户说的话: 啊 为噪音，已经被过滤","","1143","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8017","17","1788","嗯好的","44620","46900","1","默认分支","","1143","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8018","17","1788","那稍后还请您注意接听一下我们的电话，祝您生活愉快，再见！","","","2","","","1144","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8019","17","1788","啊","53920","54780","1","用户说的话: 啊 为噪音，已经被过滤","","1143","","2018-08-24 10:53:58","2018-08-24 10:53:58"
"8030","17","1797","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 10:56:48","2018-08-24 10:56:48"
"8031","17","1797","你好","1760","3100","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 10:56:48","2018-08-24 10:56:48"
"8032","17","1797","有吗","10130","11410","1","默认分支","","1138","","2018-08-24 10:56:48","2018-08-24 10:56:48"
"8033","17","1797","那好的，因为我这边呢只是初步寻找需要贷款的客户，稍后呢我会让我们的资深贷款经理为您服务，您看可以吧~","","","2","","","1143","","2018-08-24 10:56:48","2018-08-24 10:56:48"
"8034","17","1797","喂，在吗","","","2","","","1138","","2018-08-24 10:56:48","2018-08-24 10:56:48"
"8035","17","1797","诶你好","32280","33960","1","默认分支","","1143","","2018-08-24 10:56:48","2018-08-24 10:56:48"
"8036","17","1797","那稍后还请您注意接听一下我们的电话，祝您生活愉快，再见！","","","2","","","1144","","2018-08-24 10:56:48","2018-08-24 10:56:48"
"8059","17","1814","喂，您好, （停顿2s），您好，我这里是办理3到8厘的银行贷款和企业融资的，请问您最近有资金需要么？","","","2","","","1138","","2018-08-24 11:01:24","2018-08-24 11:01:24"
"8060","17","1814","你好","0","500","1","机器人正在放音，当前节点不可打断","","1138","","2018-08-24 11:01:24","2018-08-24 11:01:24"
